wind_code,i_weight
600016.SH,3.808
600019.SH,1.48
600028.SH,1.585
600029.SH,0.503
600030.SH,2.781
600036.SH,6.702
600048.SH,1.833
600050.SH,1.098
600104.SH,2.47
600111.SH,0.472
600276.SH,2.97
600309.SH,1.475
600340.SH,0.634
600519.SH,7.766
600547.SH,0.372
600585.SH,1.558
600606.SH,0.495
600690.SH,1.28
600703.SH,0.848
600887.SH,3.305
600958.SH,0.677
600999.SH,0.636
601006.SH,1.036
601088.SH,0.854
601166.SH,4.209
601169.SH,1.915
601186.SH,1.086
601211.SH,1.193
601229.SH,1.411
601288.SH,3.155
601318.SH,15.71
601328.SH,3.397
601336.SH,0.892
601360.SH,0.227
601390.SH,0.92
601398.SH,2.635
601601.SH,2.363
601628.SH,0.8
601668.SH,2.441
601688.SH,1.089
601766.SH,1.335
601800.SH,0.413
601818.SH,1.318
601857.SH,1.257
601878.SH,0.058
601881.SH,0.193
601988.SH,1.66
601989.SH,0.823
603993.SH,0.222
