wind_code,i_weight
600016.SH,2.877
600019.SH,1.156
600028.SH,1.278
600029.SH,0.528
600030.SH,3.284
600036.SH,6.435
600048.SH,1.743
600050.SH,1.124
600104.SH,1.738
600196.SH,0.53
600276.SH,3.156
600309.SH,1.286
600340.SH,1.025
600519.SH,8.863
600547.SH,0.392
600585.SH,1.447
600606.SH,0.494
600690.SH,1.138
600703.SH,0.579
600887.SH,3.412
601006.SH,0.917
601088.SH,0.706
601138.SH,0.33
601166.SH,4.496
601169.SH,1.707
601186.SH,0.903
601211.SH,1.538
601229.SH,1.254
601288.SH,2.608
601318.SH,16.89
601328.SH,3.115
601336.SH,0.868
601360.SH,0.168
601390.SH,0.95
601398.SH,2.269
601601.SH,2.059
601628.SH,0.914
601668.SH,2.33
601688.SH,1.207
601766.SH,1.522
601800.SH,0.524
601818.SH,1.202
601857.SH,1.086
601888.SH,1.37
601939.SH,0.905
601988.SH,1.485
601989.SH,0.94
603259.SH,0.168
603993.SH,0.539
