wind_code,i_weight
000002.SZ,1.149
000063.SZ,0.626
000069.SZ,0.267
000100.SZ,0.319
000157.SZ,0.182
000166.SZ,0.284
000333.SZ,1.989
000338.SZ,0.49
000402.SZ,0.081
000408.SZ,0.05
000413.SZ,0.194
000415.SZ,0.067
000423.SZ,0.164
000425.SZ,0.176
000503.SZ,0.131
000538.SZ,0.377
000553.SZ,0.023
000568.SZ,0.467
000625.SZ,0.136
000627.SZ,0.084
000630.SZ,0.129
000651.SZ,2.189
000661.SZ,0.339
000671.SZ,0.091
000703.SZ,0.144
000709.SZ,0.111
000725.SZ,0.698
000728.SZ,0.162
000768.SZ,0.18
000776.SZ,0.377
000783.SZ,0.25
000786.SZ,0.134
000792.SZ,0.081
000826.SZ,0.066
000839.SZ,0.105
000858.SZ,1.626
000876.SZ,0.299
000895.SZ,0.225
000898.SZ,0.081
000938.SZ,0.065
000959.SZ,0.051
000961.SZ,0.134
000963.SZ,0.208
000983.SZ,0.089
001965.SZ,0.038
001979.SZ,0.427
002001.SZ,0.134
002007.SZ,0.195
002008.SZ,0.273
002024.SZ,0.385
002027.SZ,0.366
002032.SZ,0.091
002044.SZ,0.235
002050.SZ,0.139
002065.SZ,0.12
002081.SZ,0.139
002085.SZ,0.086
002120.SZ,0.042
002142.SZ,0.488
002146.SZ,0.147
002153.SZ,0.082
002179.SZ,0.135
002202.SZ,0.262
002230.SZ,0.387
002236.SZ,0.243
002241.SZ,0.17
002252.SZ,0.103
002271.SZ,0.144
002294.SZ,0.082
002304.SZ,0.58
002310.SZ,0.072
002311.SZ,0.198
002352.SZ,0.132
002411.SZ,0.051
002415.SZ,0.987
002422.SZ,0.203
002450.SZ,0.087
002456.SZ,0.188
002460.SZ,0.157
002466.SZ,0.166
002468.SZ,0.06
002475.SZ,0.527
002493.SZ,0.136
002508.SZ,0.113
002555.SZ,0.071
002558.SZ,0.095
002572.SZ,0.118
002594.SZ,0.422
002601.SZ,0.078
002602.SZ,0.075
002624.SZ,0.091
002625.SZ,0.036
002673.SZ,0.152
002714.SZ,0.328
002736.SZ,0.248
002773.SZ,0.055
002797.SZ,0.121
002925.SZ,0.035
300003.SZ,0.233
300015.SZ,0.291
300017.SZ,0.131
300024.SZ,0.15
300033.SZ,0.16
300059.SZ,0.51
300070.SZ,0.137
300072.SZ,0.093
300122.SZ,0.169
300124.SZ,0.206
300136.SZ,0.171
300142.SZ,0.274
300144.SZ,0.134
300251.SZ,0.056
300296.SZ,0.112
300408.SZ,0.169
300433.SZ,0.054
600000.SH,1.15
600004.SH,0.129
600009.SH,0.557
600010.SH,0.254
600011.SH,0.243
600015.SH,0.404
600016.SH,1.3
600018.SH,0.214
600019.SH,0.523
600023.SH,0.158
600025.SH,0.06
600027.SH,0.111
600028.SH,0.578
600029.SH,0.239
600030.SH,1.484
600031.SH,0.588
600036.SH,2.908
600038.SH,0.103
600048.SH,0.788
600050.SH,0.508
600061.SH,0.096
600066.SH,0.155
600068.SH,0.154
600085.SH,0.14
600089.SH,0.235
600100.SH,0.177
600104.SH,0.785
600109.SH,0.203
600111.SH,0.183
600115.SH,0.22
600118.SH,0.112
600153.SH,0.134
600157.SH,0.105
600170.SH,0.139
600176.SH,0.187
600177.SH,0.196
600188.SH,0.083
600196.SH,0.239
600208.SH,0.125
600219.SH,0.147
600221.SH,0.206
600233.SH,0.04
600271.SH,0.233
600276.SH,1.427
600297.SH,0.1
600309.SH,0.581
600332.SH,0.209
600339.SH,0.059
600340.SH,0.463
600346.SH,0.11
600352.SH,0.433
600362.SH,0.13
600369.SH,0.121
600372.SH,0.066
600383.SH,0.224
600390.SH,0.045
600398.SH,0.133
600406.SH,0.299
600415.SH,0.096
600436.SH,0.285
600438.SH,0.227
600482.SH,0.135
600487.SH,0.219
600489.SH,0.112
600498.SH,0.168
600516.SH,0.184
600518.SH,0.233
600519.SH,4.006
600522.SH,0.204
600535.SH,0.163
600547.SH,0.177
600549.SH,0.093
600566.SH,0.096
600570.SH,0.336
600583.SH,0.104
600585.SH,0.654
600588.SH,0.248
600606.SH,0.223
600637.SH,0.191
600660.SH,0.288
600674.SH,0.128
600688.SH,0.092
600690.SH,0.514
600703.SH,0.262
600704.SH,0.081
600705.SH,0.212
600739.SH,0.142
600741.SH,0.304
600760.SH,0.106
600795.SH,0.262
600809.SH,0.122
600816.SH,0.099
600837.SH,0.926
600867.SH,0.184
600886.SH,0.27
600887.SH,1.542
600893.SH,0.179
600900.SH,0.911
600909.SH,0.099
600919.SH,0.416
600926.SH,0.149
600958.SH,0.327
600977.SH,0.11
600998.SH,0.072
600999.SH,0.41
601006.SH,0.415
601009.SH,0.421
601012.SH,0.472
601018.SH,0.173
601021.SH,0.095
601066.SH,0.085
601088.SH,0.319
601108.SH,0.036
601111.SH,0.248
601117.SH,0.1
601138.SH,0.149
601155.SH,0.293
601166.SH,2.032
601169.SH,0.772
601186.SH,0.408
601198.SH,0.15
601211.SH,0.695
601212.SH,0.028
601216.SH,0.1
601225.SH,0.295
601228.SH,0.071
601229.SH,0.567
601238.SH,0.095
601288.SH,1.179
601318.SH,7.634
601328.SH,1.408
601333.SH,0.095
601336.SH,0.392
601360.SH,0.076
601377.SH,0.259
601390.SH,0.43
601398.SH,1.026
601555.SH,0.221
601600.SH,0.223
601601.SH,0.931
601607.SH,0.186
601611.SH,0.057
601618.SH,0.194
601628.SH,0.413
601633.SH,0.089
601668.SH,1.053
601669.SH,0.267
601688.SH,0.545
601727.SH,0.171
601766.SH,0.688
601788.SH,0.199
601800.SH,0.237
601808.SH,0.048
601818.SH,0.543
601828.SH,0.032
601838.SH,0.031
601857.SH,0.491
601877.SH,0.179
601878.SH,0.109
601881.SH,0.122
601888.SH,0.619
601898.SH,0.076
601899.SH,0.329
601901.SH,0.235
601919.SH,0.182
601933.SH,0.306
601939.SH,0.409
601985.SH,0.227
601988.SH,0.671
601989.SH,0.425
601991.SH,0.067
601992.SH,0.107
601997.SH,0.155
601998.SH,0.158
603156.SH,0.026
603160.SH,0.094
603259.SH,0.076
603260.SH,0.03
603288.SH,0.592
603799.SH,0.118
603833.SH,0.124
603858.SH,0.116
603986.SH,0.097
603993.SH,0.243
