wind_code,i_weight
600010.SH,0.818
600015.SH,1.496
600016.SH,7.569
600018.SH,0.439
600028.SH,1.41
600030.SH,3.564
600036.SH,5.042
600048.SH,1.591
600050.SH,0.943
600104.SH,1.853
600109.SH,0.653
600111.SH,0.806
600150.SH,0.431
600518.SH,1.256
600519.SH,3.476
600585.SH,0.891
600637.SH,1.299
600795.SH,0.798
600837.SH,3.35
600887.SH,2.51
600893.SH,0.782
600958.SH,0.526
600999.SH,1.338
601006.SH,1.071
601088.SH,0.806
601166.SH,5.921
601169.SH,2.876
601186.SH,0.993
601211.SH,0.768
601288.SH,3.285
601318.SH,9.559
601328.SH,3.489
601336.SH,0.687
601390.SH,1.152
601398.SH,2.531
601601.SH,2.39
601628.SH,0.995
601668.SH,2.276
601669.SH,0.715
601688.SH,1.566
601766.SH,2.386
601800.SH,0.479
601818.SH,1.601
601857.SH,0.993
601901.SH,0.851
601985.SH,0.911
601988.SH,1.945
601989.SH,1.593
601998.SH,0.495
