date,open,high,low,close
2022-04-07,6321.809,6364.628,6221.591,6221.591
2022-04-08,6227.195,6237.915,6117.014,6224.117
2022-04-11,6202.023,6202.023,6001.566,6029.894
2022-04-12,6019.674,6135.57,5964.389,6126.907
2022-04-13,6094.685,6129.659,6039.923,6044.326
2022-04-14,6074.134,6156.496,6060.681,6126.49
2022-04-15,6094.122,6122.29,6048.16,6070.749
2022-04-18,6019.531,6094.671,5975.446,6074.007
2022-04-19,6067.48,6106.931,6052.096,6092.396
2022-04-20,6082.812,6093.783,5942.005,5956.921
2022-04-21,5933.789,5971.194,5742.418,5759.801
2022-04-22,5728.193,5794.335,5667.338,5740.984
2022-04-25,5656.394,5656.394,5369.717,5369.717
2022-04-26,5374.255,5434.704,5225.207,5234.006
2022-04-27,5179.031,5440.069,5158.476,5437.037
2022-04-28,5398.904,5472.823,5339.609,5418.764
2022-04-29,5458.915,5630.933,5443.665,5627.902
2022-05-05,5612.496,5728.616,5606.941,5686.702
2022-05-06,5560.976,5629.647,5542.181,5563.769
2022-05-09,5552.476,5626.591,5537.975,5608.516
2022-05-10,5532.6,5698.514,5519.472,5690.087
2022-05-11,5697.429,5856.192,5696.702,5737.817
2022-05-12,5707.556,5779.32,5687.175,5743.101
2022-05-13,5765.317,5796.801,5731.86,5796.801
2022-05-16,5840.243,5855.723,5767.545,5791.081
2022-05-17,5789.916,5816.338,5724.445,5816.338
2022-05-18,5815.605,5846.844,5785.455,5797.49
2022-05-19,5708.801,5838.407,5700.106,5838.407
2022-05-20,5854.014,5929.542,5849.761,5929.488
2022-05-23,5941.142,5968.851,5908.659,5965.728
2022-05-24,5962.149,5967.233,5745.675,5745.675
2022-05-25,5741.235,5844.282,5736.139,5844.255
2022-05-26,5848.026,5928.707,5780.97,5911.561
2022-05-27,5921.332,5952.615,5854.61,5899.915
2022-05-30,5918.243,5942.997,5867.192,5942.832
2022-05-31,5940.372,6033.473,5902.275,6026.237
2022-06-01,6008.752,6042.372,5970.493,6023.644
2022-06-02,6000.618,6084.317,5987.641,6078.435
2022-06-06,6079.885,6194.426,6070.707,6187.444
2022-06-07,6186.577,6199.723,6136.039,6186.567
2022-06-08,6184.96,6227.329,6110.06,6217.828
2022-06-09,6207.727,6209.11,6088.464,6130.686
2022-06-10,6083.501,6250.363,6078.785,6240.103
2022-06-13,6188.766,6250.681,6172.915,6233.619
2022-06-14,6161.62,6278.972,6061.191,6275.565
2022-06-15,6275.371,6398.359,6261.039,6261.061
2022-06-16,6262.287,6330.35,6242.329,6264.822
2022-06-17,6220.583,6328.361,6181.854,6316.309
2022-06-20,6323.406,6359.0,6277.216,6330.394
2022-06-21,6324.841,6337.083,6215.292,6277.001
2022-06-22,6281.867,6285.652,6176.851,6179.57
2022-06-23,6186.987,6300.475,6142.937,6300.475
2022-06-24,6306.829,6378.498,6304.082,6368.283
2022-06-27,6398.36,6449.338,6390.285,6407.745
2022-06-28,6412.44,6506.665,6392.109,6501.352
2022-06-29,6479.17,6501.393,6370.016,6374.297
2022-06-30,6385.215,6493.091,6385.215,6454.078
2022-07-01,6450.75,6481.149,6423.857,6438.538
2022-07-04,6445.075,6524.295,6405.379,6523.131
2022-07-05,6535.454,6548.302,6435.737,6511.53
2022-07-06,6489.021,6496.972,6359.466,6418.545
2022-07-07,6414.408,6482.418,6380.167,6452.986
2022-07-08,6478.291,6490.149,6404.161,6404.439
2022-07-11,6387.449,6387.449,6274.738,6319.14
2022-07-12,6317.878,6346.514,6238.563,6241.479
2022-07-13,6238.68,6287.64,6207.722,6268.494
2022-07-14,6267.472,6339.422,6254.682,6302.432
2022-07-15,6279.677,6323.535,6196.8,6196.8
2022-07-18,6216.1,6315.656,6200.52,6312.356
2022-07-19,6318.837,6347.243,6283.402,6335.709
2022-07-20,6353.003,6416.872,6351.818,6410.709
2022-07-21,6400.066,6408.458,6347.598,6347.598
2022-07-22,6353.925,6371.318,6236.343,6289.533
2022-07-25,6297.1,6319.18,6213.474,6231.236
2022-07-26,6239.209,6319.249,6213.837,6307.956
2022-07-27,6301.608,6344.207,6286.352,6332.233
2022-07-28,6361.273,6393.727,6339.55,6348.166
2022-07-29,6356.52,6365.26,6285.719,6294.114
2022-08-01,6293.383,6350.038,6253.055,6347.221
2022-08-02,6288.606,6288.606,6095.057,6169.996
2022-08-03,6171.617,6261.91,6111.22,6124.315
2022-08-04,6160.486,6177.617,6080.101,6158.735
2022-08-05,6175.481,6274.273,6163.505,6270.511
2022-08-08,6266.567,6324.34,6249.616,6323.075
2022-08-09,6314.104,6344.84,6290.872,6341.481
2022-08-10,6331.413,6362.291,6298.861,6322.056
2022-08-11,6349.496,6439.359,6341.722,6439.359
2022-08-12,6425.11,6463.067,6416.291,6420.853
2022-08-15,6405.717,6462.538,6394.218,6442.809
2022-08-16,6446.76,6492.54,6440.376,6465.187
2022-08-17,6473.253,6501.362,6428.965,6493.505
2022-08-18,6481.37,6483.693,6448.746,6468.806
2022-08-19,6468.823,6477.314,6390.933,6391.716
2022-08-22,6381.34,6472.794,6363.218,6472.68
2022-08-23,6460.172,6475.823,6436.081,6466.405
2022-08-24,6470.686,6472.683,6277.989,6284.577
2022-08-25,6303.145,6327.092,6225.676,6322.696
2022-08-26,6331.079,6381.483,6286.523,6298.374
2022-08-29,6213.402,6310.993,6205.127,6310.402
2022-08-30,6309.579,6319.17,6248.138,6285.927
2022-08-31,6265.593,6280.186,6132.233,6155.746
2022-09-01,6153.287,6207.244,6118.577,6126.769
2022-09-02,6135.296,6176.171,6117.727,6149.427
2022-09-05,6147.706,6184.804,6122.619,6182.647
2022-09-06,6198.487,6292.532,6187.952,6291.571
2022-09-07,6269.991,6314.118,6256.613,6301.564
2022-09-08,6299.907,6309.897,6266.518,6272.575
2022-09-09,6275.898,6321.823,6254.261,6316.972
2022-09-13,6334.861,6343.774,6291.445,6300.422
2022-09-14,6214.912,6273.634,6206.925,6249.963
2022-09-15,6280.446,6282.693,6053.799,6107.796
2022-09-16,6091.42,6102.542,5954.504,5954.504
2022-09-19,5947.857,5967.655,5880.494,5913.149
2022-09-20,5949.336,6002.792,5940.581,5958.292
2022-09-21,5943.094,5998.7,5876.516,5978.581
2022-09-22,5938.099,6015.119,5931.731,5965.885
2022-09-23,5961.062,5986.821,5839.932,5889.602
2022-09-26,5841.578,5922.32,5798.279,5806.318
2022-09-27,5823.548,5920.053,5808.252,5920.053
2022-09-28,5910.049,5910.049,5769.52,5769.52
2022-09-29,5823.272,5856.16,5741.018,5771.881
2022-09-30,5764.152,5804.202,5714.063,5714.063
2022-10-10,5729.755,5758.042,5618.804,5635.711
2022-10-11,5642.479,5703.271,5606.994,5684.506
2022-10-12,5680.364,5820.454,5594.297,5820.454
2022-10-13,5789.661,5876.476,5780.176,5830.336
2022-10-14,5866.859,5996.044,5866.859,5973.439
2022-10-17,5952.38,6023.526,5945.428,6015.596
2022-10-18,6031.047,6074.373,5996.393,6035.674
2022-10-19,6021.8,6037.443,5970.437,5972.723
2022-10-20,5943.477,6035.552,5886.396,5948.862
2022-10-21,5959.207,5993.876,5928.919,5956.881
2022-10-24,5968.542,6061.208,5857.858,5896.903
2022-10-25,5864.025,5926.568,5785.409,5869.781
2022-10-26,5871.077,6016.917,5871.077,5971.601
2022-10-27,5978.285,6020.893,5962.974,5963.004
2022-10-28,5922.819,5934.797,5760.045,5781.797
2022-10-31,5745.078,5859.597,5743.555,5807.106
2022-11-01,5814.215,5942.136,5786.871,5941.145
2022-11-02,5925.651,6028.767,5916.061,5997.804
2022-11-03,5944.511,6018.418,5937.605,5996.719
2022-11-04,5996.305,6157.428,5996.305,6133.463
2022-11-07,6133.239,6166.191,6100.606,6141.409
2022-11-08,6139.89,6141.023,6095.445,6134.256
2022-11-09,6140.542,6182.338,6118.729,6120.829
2022-11-10,6085.285,6119.035,6061.808,6089.695
2022-11-11,6223.228,6249.349,6134.682,6138.621
2022-11-14,6140.188,6189.383,6104.93,6129.513
2022-11-15,6125.107,6236.384,6112.619,6236.384
2022-11-16,6238.584,6263.156,6190.012,6203.917
2022-11-17,6182.691,6217.205,6148.615,6217.205
2022-11-18,6213.091,6251.107,6181.554,6191.648
2022-11-21,6147.717,6196.647,6116.296,6189.709
2022-11-22,6178.163,6196.196,6100.113,6125.4
2022-11-23,6114.269,6140.114,6045.024,6115.605
2022-11-24,6126.598,6149.96,6099.75,6120.066
2022-11-25,6095.126,6107.073,6062.003,6087.859
2022-11-28,5999.855,6059.016,5970.086,6055.284
2022-11-29,6071.449,6173.849,6071.224,6163.821
2022-11-30,6156.772,6175.682,6118.902,6156.147
2022-12-01,6211.291,6229.834,6186.102,6186.102
2022-12-02,6177.923,6206.986,6154.209,6168.013
2022-12-05,6201.98,6227.214,6182.976,6215.124
2022-12-06,6202.524,6244.638,6185.494,6211.252
2022-12-07,6198.053,6243.902,6183.334,6204.005
2022-12-08,6199.164,6206.141,6168.781,6186.284
2022-12-09,6185.794,6213.517,6159.504,6192.301
2022-12-12,6181.244,6182.078,6146.255,6154.809
2022-12-13,6153.738,6154.297,6113.414,6121.662
2022-12-14,6122.432,6139.738,6084.08,6096.386
2022-12-15,6090.118,6108.96,6078.004,6101.879
2022-12-16,6071.956,6087.458,6036.051,6072.863
2022-12-19,6058.894,6081.444,5911.88,5936.475
2022-12-20,5919.027,5920.987,5857.858,5878.031
2022-12-21,5879.272,5892.907,5819.668,5845.835
2022-12-22,5867.724,5875.474,5761.984,5779.056
2022-12-23,5751.949,5805.51,5732.471,5763.346
2022-12-26,5769.069,5850.912,5769.069,5843.256
2022-12-27,5857.754,5891.354,5832.27,5885.662
2022-12-28,5869.456,5889.318,5848.242,5862.097
2022-12-29,5843.943,5895.981,5835.334,5857.402
2022-12-30,5875.279,5885.89,5848.955,5864.467
2023-01-03,5861.55,5964.819,5848.146,5955.897
2023-01-04,5952.506,5970.576,5922.865,5952.454
2023-01-05,5959.438,6017.341,5950.09,6010.464
2023-01-06,6004.173,6050.887,5998.835,6012.815
2023-01-09,6028.399,6070.161,6023.639,6040.019
2023-01-10,6044.641,6053.585,6017.152,6048.297
2023-01-11,6049.039,6070.448,6004.219,6014.157
2023-01-12,6022.561,6048.189,5995.911,6015.287
2023-01-13,6030.93,6058.225,6015.218,6057.69
2023-01-16,6068.912,6168.745,6068.14,6126.177
2023-01-17,6129.735,6138.174,6107.761,6132.639
2023-01-18,6139.691,6168.374,6136.97,6151.456
2023-01-19,6145.621,6204.326,6130.424,6204.326
2023-01-20,6214.025,6253.269,6214.025,6251.434
2023-01-30,6331.876,6342.449,6279.451,6283.327
2023-01-31,6266.296,6303.912,6259.528,6289.15
2023-02-01,6300.5,6368.791,6293.492,6365.905
2023-02-02,6383.298,6402.264,6347.729,6370.141
2023-02-03,6354.714,6354.714,6267.438,6343.686
2023-02-06,6314.6,6330.793,6274.543,6302.335
2023-02-07,6309.221,6318.841,6273.595,6317.238
2023-02-08,6319.516,6323.849,6263.763,6268.276
2023-02-09,6256.312,6354.803,6250.455,6354.562
2023-02-10,6348.999,6368.488,6296.548,6334.252
2023-02-13,6333.219,6386.724,6331.369,6383.828
2023-02-14,6394.62,6408.551,6369.573,6397.215
2023-02-15,6398.874,6407.753,6365.311,6384.348
2023-02-16,6384.215,6429.053,6244.479,6289.479
2023-02-17,6284.923,6308.568,6237.405,6237.405
2023-02-20,6248.256,6349.407,6227.349,6346.068
2023-02-21,6349.907,6396.742,6337.598,6383.425
2023-02-22,6352.028,6397.145,6344.986,6375.068
2023-02-23,6377.293,6396.656,6328.644,6360.32
2023-02-24,6367.631,6372.492,6308.221,6340.844
2023-02-27,6318.639,6349.091,6288.299,6307.206
2023-02-28,6323.842,6357.535,6293.179,6357.535
2023-03-01,6356.504,6410.522,6340.005,6402.141
2023-03-02,6398.256,6410.231,6375.007,6382.232
2023-03-03,6384.064,6398.471,6346.959,6390.318
2023-03-06,6398.102,6405.82,6362.472,6395.219
2023-03-07,6389.811,6396.541,6284.22,6284.299
2023-03-08,6264.432,6303.711,6258.317,6301.516
2023-03-09,6311.042,6311.335,6258.45,6285.952
2023-03-10,6251.56,6261.33,6202.612,6204.899
2023-03-13,6189.976,6245.003,6178.672,6245.003
2023-03-14,6237.731,6243.418,6127.688,6189.397
2023-03-15,6210.928,6254.486,6210.928,6224.64
2023-03-16,6191.296,6209.973,6133.833,6140.832
2023-03-17,6174.192,6233.753,6169.844,6183.184
2023-03-20,6195.351,6201.974,6152.808,6160.354
2023-03-21,6171.886,6235.006,6171.283,6234.679
2023-03-22,6244.362,6271.523,6242.157,6269.738
2023-03-23,6253.577,6305.759,6245.983,6305.759
2023-03-24,6312.431,6315.68,6279.541,6310.098
2023-03-27,6304.479,6320.662,6265.005,6311.6
2023-03-28,6314.582,6331.558,6272.717,6279.922
2023-03-29,6285.954,6294.295,6239.937,6260.551
2023-03-30,6257.64,6287.44,6213.975,6286.177
2023-03-31,6284.852,6343.23,6282.14,6339.818
2023-04-03,6346.693,6419.869,6346.693,6413.807
2023-04-04,6414.818,6423.306,6377.532,6408.899
2023-04-06,6387.229,6428.722,6382.033,6416.846
2023-04-07,6418.26,6470.089,6416.681,6464.466
2023-04-10,6474.942,6476.217,6395.375,6410.522
2023-04-11,6405.628,6421.486,6381.057,6420.877
2023-04-12,6415.704,6450.349,6407.2,6443.439
2023-04-13,6438.164,6451.786,6396.017,6404.646
2023-04-14,6420.312,6444.886,6390.918,6431.069
2023-04-17,6422.867,6459.24,6421.394,6459.24
2023-04-18,6448.757,6462.249,6422.053,6449.853
2023-04-19,6444.873,6456.149,6404.994,6416.97
2023-04-20,6408.808,6413.079,6376.349,6411.756
2023-04-21,6411.514,6411.514,6250.545,6250.545
2023-04-24,6250.964,6260.54,6184.712,6208.78
2023-04-25,6205.618,6208.403,6042.642,6118.153
2023-04-26,6095.134,6178.168,6093.198,6142.154
2023-04-27,6127.644,6190.25,6121.61,6157.936
2023-04-28,6151.643,6245.55,6151.643,6241.244
2023-05-04,6223.226,6264.516,6218.782,6262.389
2023-05-05,6255.704,6256.229,6172.693,6200.576
2023-05-08,6202.679,6259.687,6200.147,6248.583
2023-05-09,6242.662,6274.898,6177.654,6181.976
2023-05-10,6167.135,6199.161,6137.154,6173.809
2023-05-11,6185.669,6190.391,6151.07,6154.47
2023-05-12,6138.94,6173.912,6088.224,6091.646
2023-05-15,6094.676,6159.389,6036.814,6159.389
2023-05-16,6159.169,6159.169,6095.688,6110.827
2023-05-17,6097.977,6137.017,6090.882,6122.052
2023-05-18,6132.518,6153.992,6101.244,6128.176
2023-05-19,6116.843,6149.143,6085.044,6117.083
2023-05-22,6111.845,6136.863,6086.233,6115.315
2023-05-23,6114.214,6117.36,6052.43,6052.43
2023-05-24,6032.689,6058.395,5988.028,6005.791
2023-05-25,6000.219,6028.639,5926.204,5988.189
2023-05-26,5983.137,6045.129,5953.881,6034.983
2023-05-29,6046.543,6058.921,6012.401,6025.155
2023-05-30,6008.462,6061.309,5960.337,6061.309
2023-05-31,6044.02,6063.193,6009.248,6047.802
2023-06-01,6028.803,6094.24,6008.271,6051.46
2023-06-02,6061.911,6115.068,6061.911,6105.218
2023-06-05,6102.13,6107.121,6075.592,6097.106
2023-06-06,6088.663,6089.075,5969.295,5983.42
2023-06-07,5982.309,6010.03,5969.159,5987.011
2023-06-08,5971.725,5992.969,5922.387,5966.148
2023-06-09,5968.7,6017.281,5960.106,6009.583
2023-06-12,5999.617,6045.659,5987.268,6027.712
2023-06-13,6016.686,6047.06,6014.063,6044.037
2023-06-14,6046.438,6064.29,6034.472,6044.077
2023-06-15,6049.468,6100.234,6046.162,6096.808
2023-06-16,6094.844,6154.932,6091.185,6148.013
2023-06-19,6148.855,6148.855,6126.388,6131.385
2023-06-20,6122.745,6144.007,6100.144,6126.113
2023-06-21,6104.247,6104.247,5990.787,5990.846
2023-06-26,5947.57,5970.611,5875.938,5887.032
2023-06-27,5897.695,5956.181,5884.949,5948.003
2023-06-28,5945.645,5951.127,5857.131,5942.311
2023-06-29,5928.709,5964.858,5924.278,5940.578
2023-06-30,5931.871,6016.446,5927.936,5998.729
2023-07-03,6009.27,6056.163,5997.847,6042.312
2023-07-04,6042.722,6059.573,6027.291,6055.258
2023-07-05,6050.346,6059.379,6011.87,6020.821
2023-07-06,6010.655,6042.295,5983.484,5988.553
2023-07-07,5973.976,5994.283,5936.227,5961.606
2023-07-10,5980.608,6003.402,5958.731,5984.281
2023-07-11,5991.021,6029.232,5972.138,6029.232
2023-07-12,6030.645,6033.583,5960.431,5962.794
2023-07-13,5986.252,6049.063,5986.252,6044.058
2023-07-14,6052.95,6055.528,6026.326,6030.519
2023-07-17,6012.765,6018.069,5985.438,6012.69
2023-07-18,6015.982,6027.606,5984.06,6001.8
2023-07-19,5998.381,6017.449,5962.986,5993.413
2023-07-20,5996.838,6009.427,5920.151,5925.484
2023-07-21,5914.354,5961.05,5904.788,5925.626
2023-07-24,5913.571,5954.237,5896.448,5916.714
2023-07-25,5976.968,6016.754,5971.732,6016.631
2023-07-26,6014.761,6015.583,5984.391,6001.54
2023-07-27,5998.849,6017.671,5952.893,5961.184
2023-07-28,5945.914,6049.764,5932.06,6043.244
2023-07-31,6059.11,6133.718,6059.11,6088.243
2023-08-01,6086.898,6113.984,6077.105,6098.879
2023-08-02,6088.136,6111.244,6059.865,6077.465
2023-08-03,6062.643,6101.811,6047.676,6098.687
2023-08-04,6126.15,6164.155,6105.639,6128.556
2023-08-07,6115.836,6117.916,6072.535,6090.731
2023-08-08,6077.303,6088.098,6044.238,6066.102
2023-08-09,6049.449,6062.024,6012.247,6021.751
2023-08-10,6013.35,6040.461,5999.563,6031.711
2023-08-11,6030.045,6030.045,5913.35,5913.35
2023-08-14,5864.482,5919.804,5833.463,5916.803
2023-08-15,5919.769,5926.42,5830.97,5879.778
2023-08-16,5858.597,5891.812,5833.216,5833.216
2023-08-17,5808.91,5882.151,5778.529,5874.361
2023-08-18,5875.11,5891.398,5777.797,5777.797
2023-08-21,5764.668,5802.512,5710.778,5710.778
2023-08-22,5733.255,5754.575,5646.512,5741.061
2023-08-23,5732.394,5732.394,5629.5,5629.5
2023-08-24,5650.359,5701.321,5619.333,5652.673
2023-08-25,5624.77,5648.624,5560.217,5581.212
2023-08-28,5885.884,5887.509,5631.694,5644.141
2023-08-29,5631.006,5789.962,5626.518,5770.316
2023-08-30,5780.285,5817.734,5753.216,5775.153
2023-08-31,5770.953,5777.422,5728.473,5739.398
2023-09-01,5746.413,5775.177,5732.967,5750.803
2023-09-04,5772.027,5829.784,5758.031,5829.784
2023-09-05,5819.967,5822.062,5779.373,5788.715
2023-09-06,5771.849,5800.965,5748.647,5790.381
2023-09-07,5782.071,5782.071,5701.798,5702.701
2023-09-08,5684.656,5732.375,5683.397,5708.623
2023-09-11,5723.018,5802.205,5704.7,5774.731
2023-09-12,5774.466,5793.829,5763.3,5770.926
2023-09-13,5764.824,5770.414,5681.5,5715.397
2023-09-14,5714.675,5721.207,5679.199,5702.102
2023-09-15,5716.294,5741.071,5680.895,5704.663
2023-09-18,5685.853,5734.186,5665.579,5719.689
2023-09-19,5713.495,5713.6,5670.42,5687.901
2023-09-20,5677.925,5689.825,5651.006,5651.006
2023-09-21,5638.441,5666.696,5609.214,5611.919
2023-09-22,5606.835,5700.323,5603.813,5698.817
2023-09-25,5694.903,5699.154,5659.319,5666.664
2023-09-26,5661.032,5682.279,5646.654,5646.654
2023-09-27,5642.385,5701.508,5641.851,5674.345
2023-09-28,5687.641,5704.623,5677.531,5690.77
2023-10-09,5679.641,5680.952,5634.353,5658.083
2023-10-10,5665.662,5678.463,5627.414,5630.371
2023-10-11,5639.072,5674.254,5617.873,5629.789
2023-10-12,5655.613,5677.819,5642.493,5671.642
2023-10-13,5645.437,5646.074,5616.851,5633.383
2023-10-16,5633.301,5636.319,5559.421,5580.667
2023-10-17,5585.145,5599.424,5556.574,5595.342
2023-10-18,5586.021,5586.021,5519.456,5524.599
2023-10-19,5496.757,5529.87,5463.652,5464.027
2023-10-20,5443.456,5473.211,5413.023,5423.675
2023-10-23,5400.544,5400.794,5269.827,5290.334
2023-10-24,5311.669,5363.195,5290.505,5352.012
2023-10-25,5386.426,5423.014,5375.998,5375.998
2023-10-26,5351.163,5404.992,5337.493,5398.934
2023-10-27,5387.274,5514.308,5380.941,5492.027
2023-10-30,5484.624,5559.785,5483.159,5546.388
2023-10-31,5547.324,5554.19,5505.934,5528.239
2023-11-01,5534.888,5534.943,5496.828,5509.966
2023-11-02,5514.517,5532.851,5457.745,5459.452
2023-11-03,5462.144,5537.729,5462.144,5510.357
2023-11-06,5549.291,5609.258,5549.291,5605.062
2023-11-07,5594.467,5631.1,5578.513,5611.098
2023-11-08,5602.971,5633.971,5577.391,5608.017
2023-11-09,5602.49,5638.081,5582.119,5592.057
2023-11-10,5577.337,5585.212,5550.822,5573.1
2023-11-13,5589.06,5605.569,5565.091,5605.569
2023-11-14,5602.983,5639.188,5600.784,5630.553
2023-11-15,5677.55,5684.747,5649.717,5664.617
2023-11-16,5647.061,5652.4,5609.361,5609.361
2023-11-17,5598.953,5632.389,5593.49,5631.423
2023-11-20,5635.587,5669.385,5609.269,5659.773
2023-11-21,5669.165,5696.094,5634.272,5641.084
2023-11-22,5622.862,5639.004,5572.899,5572.899
2023-11-23,5566.733,5627.795,5548.972,5622.989
2023-11-24,5619.319,5619.319,5556.714,5570.421
2023-11-27,5562.749,5579.715,5531.655,5566.507
2023-11-28,5561.577,5594.718,5529.535,5591.496
2023-11-29,5588.774,5593.371,5547.841,5553.335
2023-11-30,5548.524,5560.328,5509.965,5545.05
2023-12-01,5541.226,5576.728,5521.056,5566.869
2023-12-04,5578.421,5590.835,5559.068,5559.068
2023-12-05,5542.867,5542.867,5460.409,5460.409
2023-12-06,5448.458,5513.086,5443.074,5481.824
2023-12-07,5475.268,5501.478,5443.294,5481.136
2023-12-08,5484.683,5522.058,5477.529,5497.99
2023-12-11,5473.651,5574.124,5429.443,5564.854
2023-12-12,5560.436,5576.009,5545.162,5566.178
2023-12-13,5557.046,5558.057,5507.513,5507.513
2023-12-14,5532.986,5557.372,5487.754,5489.327
2023-12-15,5499.369,5516.22,5438.528,5449.786
2023-12-18,5436.989,5448.077,5374.588,5385.27
2023-12-19,5380.735,5406.959,5344.033,5379.874
2023-12-20,5385.996,5388.463,5308.573,5309.287
2023-12-21,5286.453,5352.505,5253.315,5338.762
2023-12-22,5337.381,5366.235,5293.219,5311.69
2023-12-25,5301.574,5339.664,5288.467,5315.375
2023-12-26,5312.8,5313.919,5238.042,5258.284
2023-12-27,5261.57,5293.797,5235.456,5285.53
2023-12-28,5280.69,5400.236,5275.403,5382.797
2023-12-29,5376.977,5437.154,5374.688,5429.229
2024-01-02,5431.478,5439.478,5409.455,5409.455
2024-01-03,5398.294,5428.52,5373.832,5401.395
2024-01-04,5395.143,5395.143,5331.892,5355.322
2024-01-05,5347.073,5373.679,5260.594,5281.871
2024-01-08,5268.234,5268.979,5167.7,5167.7
2024-01-09,5176.113,5220.458,5152.999,5180.653
2024-01-10,5167.732,5211.816,5118.433,5158.078
2024-01-11,5152.359,5243.139,5146.898,5223.863
2024-01-12,5213.136,5262.617,5206.161,5206.178
2024-01-15,5189.528,5238.958,5171.24,5193.296
2024-01-16,5188.369,5210.083,5124.082,5190.398
2024-01-17,5180.925,5180.925,5061.54,5061.54
2024-01-18,5033.103,5069.23,4924.682,5066.958
2024-01-19,5056.477,5084.29,5014.767,5018.433
2024-01-22,5008.68,5008.767,4753.63,4780.975
2024-01-23,4771.496,4889.422,4727.881,4865.743
2024-01-24,4886.204,4941.44,4766.804,4933.701
2024-01-25,4931.627,5074.494,4910.959,5073.178
2024-01-26,5055.288,5086.129,5009.973,5027.093
2024-01-29,5032.111,5050.109,4927.914,4927.914
2024-01-30,4898.361,4939.351,4810.099,4814.991
2024-01-31,4786.813,4832.401,4690.943,4696.98
2024-02-01,4667.913,4771.047,4629.99,4678.731
2024-02-02,4686.1,4724.049,4435.557,4563.222
2024-02-05,4527.709,4598.061,4281.24,4460.264
2024-02-06,4411.298,4817.118,4405.309,4805.901
2024-02-07,4813.955,5110.804,4813.233,5109.569
2024-02-08,5131.803,5367.224,5129.784,5150.229
2024-02-19,5225.138,5225.138,5074.761,5141.604
2024-02-20,5107.568,5151.72,5072.884,5140.958
2024-02-21,5101.411,5252.879,5074.822,5139.037
2024-02-22,5133.548,5184.623,5117.68,5176.343
2024-02-23,5190.647,5197.712,5118.568,5197.712
2024-02-26,5194.737,5255.362,5162.95,5195.464
2024-02-27,5174.819,5307.804,5160.878,5307.804
2024-02-28,5311.425,5383.319,5184.047,5184.047
2024-02-29,5154.149,5349.768,5154.149,5346.793
2024-03-01,5350.857,5387.784,5321.559,5379.048
2024-03-04,5386.944,5400.123,5325.964,5388.82
2024-03-05,5358.221,5382.983,5329.97,5351.827
2024-03-06,5332.833,5405.491,5293.952,5350.102
2024-03-07,5354.334,5384.657,5277.299,5277.299
2024-03-08,5282.408,5361.71,5268.53,5349.595
2024-03-11,5342.178,5443.042,5339.261,5441.051
2024-03-12,5445.878,5473.29,5385.14,5423.718
2024-03-13,5430.044,5459.322,5389.525,5415.113
2024-03-14,5415.15,5447.542,5352.12,5392.927
2024-03-15,5380.019,5456.734,5357.18,5454.146
2024-03-18,5472.315,5528.447,5459.545,5528.447
2024-03-19,5514.55,5533.639,5477.117,5478.225
2024-03-20,5469.606,5499.238,5455.761,5493.414
2024-03-21,5505.699,5517.457,5454.231,5465.829
2024-03-22,5454.414,5463.541,5356.108,5384.566
2024-03-25,5369.776,5401.598,5292.637,5294.746
2024-03-26,5291.523,5318.876,5237.899,5284.419
2024-03-27,5280.733,5282.695,5156.684,5156.684
2024-03-28,5156.48,5276.638,5156.48,5223.806
2024-03-29,5220.552,5287.038,5211.195,5286.161
2024-04-01,5309.833,5401.78,5309.833,5401.225
2024-04-02,5395.481,5402.16,5353.312,5381.229
2024-04-03,5373.502,5386.342,5350.16,5374.595
2024-04-08,5358.957,5383.659,5297.559,5298.591
2024-04-09,5294.474,5342.898,5284.956,5342.898
2024-04-10,5335.73,5335.73,5242.863,5275.473
2024-04-11,5244.054,5353.809,5240.51,5301.809
2024-04-12,5307.723,5336.448,5270.462,5277.219
2024-04-15,5270.042,5376.048,5219.429,5339.722
2024-04-16,5309.101,5346.762,5184.654,5191.554
2024-04-17,5211.249,5339.747,5211.249,5339.747
2024-04-18,5317.799,5410.696,5299.229,5349.836
2024-04-19,5322.359,5369.954,5292.016,5314.867
2024-04-22,5289.407,5340.631,5264.186,5267.581
2024-04-23,5257.766,5280.059,5196.955,5208.271
2024-04-24,5210.183,5263.039,5183.701,5263.039
2024-04-25,5240.482,5297.163,5229.825,5259.335
2024-04-26,5258.385,5379.671,5258.385,5372.121
2024-04-29,5371.212,5488.278,5371.212,5478.491
2024-04-30,5471.168,5478.035,5436.575,5441.141
2024-05-06,5498.444,5535.949,5496.907,5528.604
2024-05-07,5532.323,5543.125,5507.501,5527.085
2024-05-08,5516.448,5516.448,5454.874,5458.756
2024-05-09,5461.36,5568.732,5461.36,5556.771
2024-05-10,5562.193,5570.565,5497.497,5535.395
2024-05-13,5503.129,5527.2,5462.508,5505.26
2024-05-14,5508.466,5538.743,5484.964,5500.738
2024-05-15,5495.557,5497.084,5441.355,5446.656
2024-05-16,5461.108,5475.374,5408.125,5424.665
2024-05-17,5418.658,5493.201,5409.705,5491.894
2024-05-20,5496.79,5536.662,5484.358,5523.501
2024-05-21,5511.484,5513.424,5460.975,5478.913
2024-05-22,5472.01,5486.305,5455.077,5468.607
2024-05-23,5448.94,5448.94,5352.393,5362.305
2024-05-24,5348.51,5400.159,5311.489,5313.455
2024-05-27,5325.851,5373.112,5284.506,5371.369
